Macro Região;UF;Região;Município;Código Município;Qtd. Empregos Hospedagem;Qtd. Estabelecimentos Hospedagem;Demanda Internacional;Demanda Doméstica;Cluster 2017 (Categoria)
Centro-O;GO;Região Turística da Chapada dos Veadeiros;Cavalcante;5205307;26;8;142;9.021;C
Centro-O;GO;Região Turística Pegadas no Cerrado;Chapadão do Céu;5205471;22;5;0;16.903;D
Centro-O;GO;Região Turística do Ouro e Cristais;Cidade Ocidental;5205497;8;1;0;0;D
Centro-O;GO;Região Turística do Ouro e Cristais;Cocalzinho de Goiás;5205513;19;4;247;3.092;D
Centro-O;GO;Região Turística da Chapada dos Veadeiros;Colinas do Sul;5205521;0;6;0;3.289;D
Centro-O;GO;Região Turística do Ouro e Cristais;Córrego do Ouro;5205703;0;1;94;0;D
Centro-O;GO;Região Turística do Ouro e Cristais;Corumbá de Goiás;5205802;21;7;0;39.753;C
Centro-O;GO;Região Turística do Ouro e Cristais;Cristalina;5206206;84;16;278;27.095;C
Centro-O;GO;Região Turística das Águas e Cavernas do Cerrado;Damianópolis;5206701;0;0;0;0;E
Centro-O;GO;Região Turística das Águas e Cavernas do Cerrado;Formosa;5208004;131;20;418;93.391;C
Centro-O;GO;Região Turística da Estrada de Ferro;Goiandira;5208509;0;0;0;5.373;D
Centro-O;GO;Região Turística dos Negócios e Tradições;Goiânia;5208707;1.994;141;55.495;3.090.431;A
Centro-O;GO;Região Turística do Ouro e Cristais;Goiás;5208905;74;16;1.072;255.311;C
Centro-O;GO;Região Turística dos Negócios e Tradições;Hidrolândia;5209705;13;2;0;7.063;D
Centro-O;GO;Região Turística da Estrada de Ferro;Ipameri;5210109;24;6;993;8.094;D
Centro-O;GO;Região Turística Lagos do Paranaíba;Itarumã;5211305;0;3;0;4.567;D
Centro-O;GO;Região Turística Lagos do Paranaíba;Itumbiara;5211503;227;22;1.052;87.054;B
Centro-O;GO;Região Turística do Ouro e Cristais;Jaraguá;5211800;33;2;87;28.898;D
Centro-O;GO;Região Turística Pegadas no Cerrado;Jataí;5211909;197;15;422;213.655;C
Centro-O;GO;Região Turística Lagos do Paranaíba;Lagoa Santa;5212253;36;11;0;49.103;C
Centro-O;GO;Região Turística da Estrada de Ferro;Leopoldo de Bulhões;5212303;0;0;0;0;E
Centro-O;GO;Região Turística do Ouro e Cristais;Luziânia;5212501;82;15;162;4.818;C
Centro-O;GO;Região Turística das Águas e Cavernas do Cerrado;Mambaí;5212709;9;3;0;0;D
Centro-O;GO;Região Turística Pegadas no Cerrado;Maurilândia;5213004;13;1;111;0;D
Centro-O;GO;Região Turística Vale da Serra da Mesa;Minaçu;5213087;24;9;122;72.788;C
Centro-O;GO;Região Turística Pegadas no Cerrado;Mineiros;5213103;132;14;155;53.838;C
Centro-O;GO;Região Turística das Águas Quentes;Morrinhos;5213806;56;7;110;46.784;C
Centro-O;GO;Região Turística do Ouro e Cristais;Mossâmedes;5213905;0;0;0;7.851;D
Centro-O;GO;Região Turística Vale do Araguaia;Mundo Novo;5214051;4;3;0;0;D
Centro-O;GO;Região Turística dos Negócios e Tradições;Nerópolis;5214507;18;3;213;45.484;D
Centro-O;GO;Região Turística Vale da Serra da Mesa;Niquelândia;5214606;30;10;525;90.706;C
Centro-O;GO;Região Turística Vale do Araguaia;Nova Crixás;5214838;16;4;0;10.442;D
Centro-O;GO;Região Turística dos Negócios e Tradições;Nova Veneza;5215009;0;1;0;1.503;D
Centro-O;GO;Região Turística da Estrada de Ferro;Orizona;5215306;6;1;165;17.994;D
Centro-O;GO;Região Turística Vale da Serra da Mesa;Padre Bernardo;5215603;19;8;299;19.606;C
Centro-O;GO;Região Turística Pegadas no Cerrado;Paraúna;5216403;6;3;0;11.465;D
Centro-O;GO;Região Turística do Ouro e Cristais;Pilar de Goiás;5216908;0;0;0;0;E
Centro-O;GO;Região Turística Pegadas no Cerrado;Piranhas;5217203;10;5;0;6.312;D
Centro-O;GO;Região Turística do Ouro e Cristais;Pirenópolis;5217302;458;112;3.710;222.846;A
Centro-O;GO;Região Turística da Estrada de Ferro;Pires do Rio;5217401;34;6;119;27.858;C
Centro-O;GO;Região Turística Vale da Serra da Mesa;Porangatu;5218003;46;11;598;57.756;C
Centro-O;GO;Região Turística Lagos do Paranaíba;Quirinópolis;5218508;45;10;487;13.323;C
Centro-O;GO;Região Turística das Águas Quentes;Rio Quente;5218789;1.859;10;223;122.356;B
Centro-O;GO;Região Turística Pegadas no Cerrado;Rio Verde;5218805;273;32;878;271.653;B
Centro-O;GO;Região Turística da Estrada de Ferro;Santa Cruz de Goiás;5219209;1;0;0;0;E
Centro-O;GO;Região Turística Pegadas no Cerrado;Santa Rita do Araguaia;5219407;5;4;0;0;D
Centro-O;GO;Região Turística das Águas e Cavernas do Cerrado;São Domingos;5219803;0;4;0;10.442;D
Centro-O;GO;Região Turística do Ouro e Cristais;São Francisco de Goiás;5219902;1;0;0;0;E
Centro-O;GO;Região Turística da Chapada dos Veadeiros;São João dAliança;5220009;14;3;0;4.567;D
Centro-O;GO;Região Turística Pegadas no Cerrado;São Luís de Montes Belos;5220108;19;6;390;13.233;D
Centro-O;GO;Região Turística Vale do Araguaia;São Miguel do Araguaia;5220207;32;17;495;45.201;C
Centro-O;GO;Região Turística Lagos do Paranaíba;São Simão;5220405;32;16;0;13.228;C
Centro-O;GO;Região Turística Pegadas no Cerrado;Serranópolis;5220504;4;4;0;14.856;D
Centro-O;GO;Região Turística da Estrada de Ferro;Silvânia;5220603;8;3;320;12.425;D
Centro-O;GO;Região Turística das Águas e Cavernas do Cerrado;Simolândia;5220686;12;5;0;11.697;D
Centro-O;GO;Região Turística da Chapada dos Veadeiros;Teresina de Goiás;5221080;9;1;0;0;D
Centro-O;GO;Região Turística dos Negócios e Tradições;Terezópolis de Goiás;5221197;29;1;0;7.527;D
Centro-O;GO;Região Turística Lagos do Paranaíba;Três Ranchos;5221304;5;2;0;16.878;D
Centro-O;GO;Região Turística dos Negócios e Tradições;Trindade;5221403;112;42;648;193.242;B
Centro-O;GO;Região Turística Pegadas no Cerrado;Turvelândia;5221551;8;1;0;0;D
Centro-O;GO;Região Turística Vale da Serra da Mesa;Uruaçu;5221601;64;10;601;215.680;C
Centro-O;GO;Região Turística da Estrada de Ferro;Urutaí;5221809;0;0;0;2.591;D
Centro-O;GO;Região Turística do Ouro e Cristais;Valparaíso de Goiás;5221858;34;4;0;3.064;D
Centro-O;GO;Região Turística da Estrada de Ferro;Vianópolis;5222005;5;2;122;2.591;D
Centro-O;MT;Região Turística Amazônia Mato-Grossense;Alta Floresta;5100250;158;19;932;37.445;C
Centro-O;MT;Região Turística Domo de Araguainha;Alto Araguaia;5100300;31;4;131;24.117;D
Centro-O;MT;Região Turística Domo de Araguainha;Alto Garças;5100409;23;1;0;1.895;D
Centro-O;MT;Região Turística Domo de Araguainha;Alto Taquari;5100607;35;5;0;0;D
Centro-O;MT;Região Turística Domo de Araguainha;Araguainha;5101209;0;0;0;0;E
Centro-O;MT;Região Turística Vale do Juruena;Aripuanã;5101407;16;11;0;24.248;C
Centro-O;MT;Região Turística  Pantanal Mato-Grossense;Barão de Melgaço;5101605;35;4;0;11.424;D
Centro-O;MT;Região Turística das Nascentes;Barra do Bugres;5101704;31;3;102;11.547;D
Centro-O;MT;Região Turística Portal do Araguaia;Barra do Garças;5101803;143;22;1.617;186.456;B
Centro-O;MT;Região Turística das Nascentes;Brasnorte;5101902;12;4;0;0;D
Centro-O;MT;Região Turística  Pantanal Mato-Grossense;Cáceres;5102504;125;29;227;157.853;B
Centro-O;MT;Região Turística Portal do Araguaia;Campinápolis;5102603;0;2;145;0;D
Centro-O;MT;Região Turística das Nascentes;Campo Novo do Parecis;5102637;68;11;409;83.967;C
Centro-O;MT;Região Turística Vale do São Lourenço;Campo Verde;5102678;79;11;157;40.546;C
Centro-O;MT;Região Turística das Nascentes;Campos de Júlio;5102686;13;6;0;48.165;C
Centro-O;MT;Região Turística Vale do Araguaia;Canabrava do Norte;5102694;0;0;0;0;E
Centro-O;MT;Região Turística Portal do Araguaia;Canarana;5102702;35;12;114;2.336;C
Centro-O;MT;Região Turística Amazônia Mato-Grossense;Carlinda;5102793;0;1;0;10.444;D
Centro-O;MT;Região Turística Circuito das Águas;Chapada dos Guimarães;5103007;432;29;1.261;31.657;B
Centro-O;MT;Região Turística Portal do Agronegócio;Cláudia;5103056;7;3;69;8.042;D
Centro-O;MT;Região Turística Portal do Araguaia;Cocalinho;5103106;5;3;102;11.772;D
Centro-O;MT;Região Turística Portal da Amazônia;Colíder;5103205;39;9;0;17.011;C
Centro-O;MT;Região Turística Vale do Guaporé;Comodoro;5103304;32;6;240;3.711;D
Centro-O;MT;Região Turística Vale do Araguaia;Confresa;5103353;43;7;102;7.621;C
Centro-O;MT;Região Turística Vale do Guaporé;Conquista DOeste;5103361;5;2;0;0;D
Centro-O;MT;Região Turística Metropolitana;Cuiabá;5103403;1.326;67;22.162;1.099.626;A
Centro-O;MT;Região Turística Vale do Cabaçal;Curvelândia;5103437;0;1;290;0;D
Centro-O;MT;Região Turística Circuito das Águas;Diamantino;5103502;28;7;0;4.094;C
Centro-O;MT;Região Turística Vale do São Lourenço;Dom Aquino;5103601;5;2;0;9.640;D
Centro-O;MT;Região Turística Vale do Guaporé;Figueirópolis d'Oeste;5103809;1;1;0;0;D
Centro-O;MT;Região Turística Portal do Araguaia;Gaúcha do Norte;5103858;1;4;0;0;D
Centro-O;MT;Região Turística Portal da Amazônia;Guarantã do Norte;5104104;30;11;102;45.238;C
Centro-O;MT;Região Turística Domo de Araguainha;Guiratinga;5104203;11;2;0;5.839;D
Centro-O;MT;Região Turística Portal da Amazônia;Itaúba;5104559;29;3;0;1.745;D
Centro-O;MT;Região Turística Rota dos Ipês e das Águas;Itiquira;5104609;8;3;141;2.028;D
Centro-O;MT;Região Turística Vale do São Lourenço;Jaciara;5104807;62;9;259;41.298;C
Centro-O;MT;Região Turística Circuito das Águas;Jangada;5104906;8;3;0;284;D
Centro-O;MT;Região Turística Vale do Guaporé;Jauru;5105002;8;2;0;0;D
Centro-O;MT;Região Turística Vale do Arinos;Juara;5105101;44;5;0;12.420;D
Centro-O;MT;Região Turística Vale do Juruena;Juína;5105150;53;14;0;13.722;C
Centro-O;MT;Região Turística Vale do Juruena;Juruena;5105176;7;3;155;0;D
Centro-O;MT;Região Turística Vale do São Lourenço;Juscimeira;5105200;38;7;0;284;C
Centro-O;MT;Região Turística Vale do Cabaçal;Lambari DOeste;5105234;3;2;0;4.903;D
Centro-O;MT;Região Turística Portal do Agronegócio;Lucas do Rio Verde;5105259;120;21;457;3.810;C
Centro-O;MT;Região Turística Vale do Araguaia;Luciara;5105309;0;0;0;0;E
Centro-O;MT;Região Turística Portal da Amazônia;Matupá;5105606;17;5;313;10.071;D
Centro-O;MT;Região Turística Vale do Cabaçal;Mirassol dOeste;5105622;33;4;0;8.406;D
Centro-O;MT;Região Turística Circuito das Águas;Nobres;5105903;26;19;0;11.606;C
Centro-O;MT;Região Turística Circuito das Águas;Nortelândia;5106000;5;2;0;9.385;D
Centro-O;MT;Região Turística  Pantanal Mato-Grossense;Nossa Senhora do Livramento;5106109;0;1;0;0;D
Centro-O;MT;Região Turística  Pantanal Mato-Grossense;Nova Bandeirantes;5106158;14;7;0;3.135;C
Centro-O;MT;Região Turística Circuito das Águas;Nova Brasilândia;5106208;0;0;0;0;E
Centro-O;MT;Região Turística Portal da Amazônia;Nova Canaã do Norte;5106216;4;3;0;0;D
Centro-O;MT;Região Turística Vale do Guaporé;Nova Lacerda;5106182;6;2;0;0;D
Centro-O;MT;Região Turística Portal do Agronegócio;Nova Mutum;5106224;99;15;0;15.309;C
Centro-O;MT;Região Turística Portal da Amazônia;Nova Santa Helena;5106190;3;1;0;0;D
Centro-O;MT;Região Turística Portal do Agronegócio;Nova Ubiratã;5106240;5;5;0;0;D
Centro-O;MT;Região Turística Portal do Araguaia;Nova Xavantina;5106257;25;9;223;15.975;C
Centro-O;MT;Região Turística Vale do Arinos;Novo Horizonte do Norte;5106273;0;0;0;0;E
Centro-O;MT;Região Turística Portal do Araguaia;Novo São Joaquim;5106281;0;2;0;2.591;D
Centro-O;MT;Região Turística Amazônia Mato-Grossense;Paranaíta;5106299;70;8;0;3.811;C
Centro-O;MT;Região Turística Rota dos Ipês e das Águas;Paranatinga;5106307;30;10;412;0;C
Centro-O;MT;Região Turística Rota dos Ipês e das Águas;Pedra Preta;5106372;15;4;0;0;D
Centro-O;MT;Região Turística Portal da Amazônia;Peixoto de Azevedo;5106422;17;9;111;0;C
Centro-O;MT;Região Turística  Pantanal Mato-Grossense;Poconé;5106505;271;24;1.129;14.093;B
Centro-O;MT;Região Turística Portal do Araguaia;Pontal do Araguaia;5106653;0;0;0;0;E
Centro-O;MT;Região Turística Domo de Araguainha;Ponte Branca;5106703;0;1;0;5.764;D
Centro-O;MT;Região Turística Vale do Guaporé;Pontes e Lacerda;5106752;68;16;141;42.375;C
Centro-O;MT;Região Turística Vale do Arinos;Porto dos Gaúchos;5106802;1;2;0;0;D
Centro-O;MT;Região Turística das Nascentes;Porto Estrela;5106851;0;0;0;3.324;D
Centro-O;MT;Região Turística Rota dos Ipês e das Águas;Poxoréo;5107008;0;0;180;15.766;D
Centro-O;MT;Região Turística Rota dos Ipês e das Águas;Primavera do Leste;5107040;157;22;570;150.883;B
Centro-O;MT;Região Turística Vale do Cabaçal;Reserva do Cabaçal;5107156;4;1;0;0;D
Centro-O;MT;Região Turística Portal do Araguaia;Ribeirão Cascalheira;5107180;7;3;433;2.591;D
Centro-O;MT;Região Turística Vale do Cabaçal;Rio Branco;5107206;0;1;168;0;D
Centro-O;MT;Região Turística Rota dos Ipês e das Águas;Rondonópolis;5107602;459;33;1.418;165.958;B
Centro-O;MT;Região Turística Circuito das Águas;Rosário Oeste;5107701;6;4;0;8.879;D
Centro-O;MT;Região Turística Vale do Cabaçal;Salto do Céu;5107750;0;0;0;3.324;D
Centro-O;MT;Região Turística Vale do Araguaia;Santa Terezinha;5107776;0;0;0;1.494;D
Centro-O;MT;Região Turística  Pantanal Mato-Grossense;Santo Antônio do Leverger;5107800;88;8;0;10.638;C
Centro-O;MT;Região Turística Vale do Araguaia;São Félix do Araguaia;5107859;17;6;189;1.503;D
Centro-O;MT;Região Turística Circuito das Águas;São José do Rio Claro;5107305;16;5;0;11.603;D
Centro-O;MT;Região Turística Vale do Cabaçal;São José dos Quatro Marcos;5107107;22;3;195;12.708;D
Centro-O;MT;Região Turística Vale do São Lourenço;São Pedro da Cipa;5107404;0;0;0;0;E
Centro-O;MT;Região Turística das Nascentes;Sapezal;5107875;49;7;116;123.803;C
Centro-O;MT;Região Turística Portal do Agronegócio;Sinop;5107909;251;24;668;264.856;B
Centro-O;MT;Região Turística Portal do Agronegócio;Sorriso;5107925;166;22;699;79.398;B
Centro-O;MT;Região Turística Vale do Arinos;Tabaporã;5107941;3;4;0;0;D
Centro-O;MT;Região Turística das Nascentes;Tangará da Serra;5107958;124;20;861;36.217;C
Centro-O;MT;Região Turística Portal do Agronegócio;Tapurah;5108006;7;4;102;0;D
Centro-O;MT;Região Turística Domo de Araguainha;Tesouro;5108105;0;1;0;0;D
Centro-O;MT;Região Turística Domo de Araguainha;Torixoréu;5108204;0;0;0;2.591;D
Centro-O;MT;Região Turística Metropolitana;Várzea Grande;5108402;322;32;115;46.651;B
Centro-O;MT;Região Turística Vale do Guaporé;Vila Bela da Santíssima Trindade;5105507;1;2;0;1.548;D
Centro-O;MS;Rota Norte;Alcinópolis;5000252;3;2;178;0;D
Centro-O;MS;Costa Leste;Aparecida do Taboado;5001003;24;7;181;11.328;C
Centro-O;MS;Pantanal;Aquidauana;5001102;46;14;1.322;72.914;C
Centro-O;MS;Costa Leste;Bataguassu;5001904;33;10;0;40.706;C
Centro-O;MS;Pantanal;Batayporã;5002001;9;3;0;0;D
Centro-O;MS;Bonito / Serra da Bodoquena;Bela Vista;5002100;11;5;0;1.399;D
Centro-O;MS;Bonito / Serra da Bodoquena;Bodoquena;5002159;2;2;230;0;D
Centro-O;MS;Bonito / Serra da Bodoquena;Bonito;5002209;642;64;34.823;256.901;B
Centro-O;MS;Caminho dos Ipês;Campo Grande;5002704;1.060;82;38.785;860.874;A
Centro-O;MS;Vale do Aporé;Cassilândia;5002902;37;5;203;16.746;D
Centro-O;MS;Caminho dos Ipês;Corguinho;5003108;8;1;0;1.399;D
Centro-O;MS;Pantanal;Corumbá;5003207;221;46;12.062;78.771;B
Centro-O;MS;Rota Norte;Costa Rica;5003256;30;9;162;75.181;C
Centro-O;MS;Rota Norte;Coxim;5003306;78;20;0;91.094;C
Centro-O;MS;Caminho dos Ipês;Dois Irmãos do Buriti;5003488;5;1;0;0;D
Centro-O;MS;Grande Dourados;Dourados;5003702;304;29;4.271;257.623;B
Centro-O;MS;7 Caminhos da Natureza / Cone Sul;Eldorado;5003751;11;3;0;7.546;D
Centro-O;MS;Grande Dourados;Fátima do Sul;5003801;12;2;558;12.565;D
Centro-O;MS;Rota Norte;Figueirão;5003900;0;1;0;0;D
Centro-O;MS;Grande Dourados;Glória de Dourados;5004007;7;3;0;4.709;D
Centro-O;MS;7 Caminhos da Natureza / Cone Sul;Iguatemi;5004304;15;3;0;31.497;D
Centro-O;MS;Vale do Aporé;Inocência;5004403;10;4;0;9.612;D
Centro-O;MS;7 Caminhos da Natureza / Cone Sul;Itaquiraí;5004601;16;3;0;0;D
Centro-O;MS;Vale das Águas;Ivinhema;5004700;39;7;0;41.295;C
Centro-O;MS;7 Caminhos da Natureza / Cone Sul;Japorã;5004809;0;0;0;8.061;D
Centro-O;MS;Caminho dos Ipês;Jaraguari;5004908;0;1;0;4.709;D
Centro-O;MS;Bonito / Serra da Bodoquena;Jardim;5005004;44;8;122;57.325;C
Centro-O;MS;Vale das Águas;Jateí;5005103;0;0;0;2.350;D
Centro-O;MS;Pantanal;Ladário;5005202;15;4;115;5.215;D
Centro-O;MS;Pantanal;Miranda;5005608;117;22;1.916;48.246;C
Centro-O;MS;7 Caminhos da Natureza / Cone Sul;Naviraí;5005707;66;7;0;6.612;C
Centro-O;MS;Bonito / Serra da Bodoquena;Nioaque;5005806;3;2;58;29.391;D
Centro-O;MS;Vale das Águas;Nova Andradina;5006200;62;13;0;25.518;C
Centro-O;MS;Vale das Águas;Novo Horizonte do Sul;5006259;0;0;0;0;E
Centro-O;MS;Rota Norte;Paraíso das Águas;5006275;6;1;0;0;D
Centro-O;MS;Vale do Aporé;Paranaíba;5006309;66;9;319;30.097;C
Centro-O;MS;Grande Dourados;Ponta Porã;5006606;166;15;1.304;216.544;C
Centro-O;MS;Bonito / Serra da Bodoquena;Porto Murtinho;5006903;6;11;0;6.108;C
Centro-O;MS;Caminho dos Ipês;Ribas do Rio Pardo;5007109;25;6;0;9.122;D
Centro-O;MS;Caminho dos Ipês;Rio Negro;5007307;4;1;317;2.096;D
Centro-O;MS;Rota Norte;Rio Verde de Mato Grosso;5007406;31;8;102;2.317;C
Centro-O;MS;Rota Norte;São Gabriel do Oeste;5007695;57;6;64;520;C
Centro-O;MS;Caminho dos Ipês;Sidrolândia;5007901;16;3;457;27.446;D
Centro-O;MS;Rota Norte;Sonora;5007935;41;6;0;5.056;C
Centro-O;MS;Vale das Águas;Taquarussu;5007976;0;0;0;0;E
Centro-O;MS;Costa Leste;Três Lagoas;5008305;369;26;2.017;204.801;B
Centro-O;MS;Grande Dourados;Vicentina;5008404;2;1;0;0;D
Centro-O;DF;Brasília - Patrimônio Cultural da Humanidade;Brasília;5300108;3.424;213;108.413;4.332.053;A
Sudeste;ES;Montanhas Capixabas;Afonso Cláudio;3200102;12;5;456;13.186;D
Sudeste;ES;Caparaó;Alegre;3200201;15;6;223;59.601;C
Sudeste;ES;Costa e da Imigração;Alfredo Chaves;3200300;4;7;106;10.907;C
Sudeste;ES;Costa e da Imigração;Anchieta;3200409;91;33;0;71.353;B
Sudeste;ES;Verde e das Águas;Aracruz;3200607;145;31;502;21.961;B
Sudeste;ES;Doce Pontões Capixaba;Baixo Guandu;3200805;30;3;1.539;14.357;D
Sudeste;ES;Pedras, Pão e Mel;Boa Esperança;3201001;8;3;160;10.411;C
Sudeste;ES;Montanhas Capixabas;Brejetuba;3201159;2;2;0;0;D
Sudeste;ES;Vales e do Café;Cachoeiro de Itapemirim;3201209;201;17;2.202;113.059;C
Sudeste;ES;Metropolitana;Cariacica;3201308;29;7;142;23.559;C
Sudeste;ES;Montanhas Capixabas;Castelo;3201407;22;9;1.067;12.031;C
Sudeste;ES;Doce Pontões Capixaba;Colatina;3201506;121;14;1.098;62.130;C
Sudeste;ES;Verde e das Águas;Conceição da Barra;3201605;65;28;1.297;32.182;B
Sudeste;ES;Montanhas Capixabas;Conceição do Castelo;3201704;0;0;58;0;D
Sudeste;ES;Caparaó;Divino de São Lourenço;3201803;0;1;0;0;D
Sudeste;ES;Montanhas Capixabas;Domingos Martins;3201902;353;23;617;68.425;B
Sudeste;ES;Caparaó;Dores do Rio Preto;3202009;0;4;193;0;D
Sudeste;ES;Metropolitana;Fundão;3202207;38;12;141;1.220;C
Sudeste;ES;Doce Pontões Capixaba;Governador Lindenberg;3202256;4;2;0;496;D
Sudeste;ES;Caparaó;Guaçuí;3202306;45;6;0;34.537;C
Sudeste;ES;Metropolitana;Guarapari;3202405;426;72;4.452;705.254;B
Sudeste;ES;Caparaó;Ibatiba;3202454;12;4;212;0;D
Sudeste;ES;Imigrantes;Ibiraçu;3202504;0;0;0;6.543;D
Sudeste;ES;Caparaó;Ibitirama;3202553;0;0;0;0;E
Sudeste;ES;Costa e da Imigração;Iconha;3202603;0;1;0;0;D
Sudeste;ES;Caparaó;Irupi;3202652;0;1;0;0;D
Sudeste;ES;Imigrantes;Itaguaçu;3202702;8;1;0;496;D
Sudeste;ES;Imigrantes;Itarana;3202900;6;1;0;0;D
Sudeste;ES;Caparaó;Iúna;3203007;18;3;0;52.096;D
Sudeste;ES;Caparaó;Jerônimo Monteiro;3203106;0;0;113;0;D
Sudeste;ES;Imigrantes;João Neiva;3203130;17;2;0;0;D
Sudeste;ES;Montanhas Capixabas;Laranja da Terra;3203163;2;2;0;0;D
Sudeste;ES;Verde e das Águas;Linhares;3203205;184;24;3.134;83.999;B
Sudeste;ES;Doce Pontões Capixaba;Mantenópolis;3203304;8;1;172;10.472;D
Sudeste;ES;Costa e da Imigração;Marataízes;3203320;186;15;682;91.364;C
Sudeste;ES;Montanhas Capixabas;Marechal Floriano;3203346;17;7;138;4.988;C
Sudeste;ES;Doce Pontões Capixaba;Marilândia;3203353;3;3;0;0;D
Sudeste;ES;Vales e do Café;Mimoso do Sul;3203403;9;3;0;14.987;D
Sudeste;ES;Doce Terra Morena;Montanha;3203502;11;5;235;10.562;D
Sudeste;ES;Doce Terra Morena;Mucurici;3203601;2;1;0;0;D
Sudeste;ES;Vales e do Café;Muqui;3203809;9;1;0;17.904;D
Sudeste;ES;Pedras, Pão e Mel;Nova Venécia;3203908;56;6;883;10.112;C
Sudeste;ES;Doce Pontões Capixaba;Pancas;3204005;0;0;172;43.840;D
Sudeste;ES;Costa e da Imigração;Piúma;3204203;30;15;76;145.517;C
Sudeste;ES;Verde e das Águas;Rio Bananal;3204351;5;3;163;6.298;D
Sudeste;ES;Imigrantes;Santa Leopoldina;3204500;8;3;58;496;D
Sudeste;ES;Imigrantes;Santa Maria de Jetibá;3204559;24;5;172;0;D
Sudeste;ES;Imigrantes;Santa Teresa;3204609;43;14;141;26.093;C
Sudeste;ES;Doce Pontões Capixaba;São Domingos do Norte;3204658;6;3;122;1.168;D
Sudeste;ES;Pedras, Pão e Mel;São Gabriel da Palha;3204708;21;3;375;0;D
Sudeste;ES;Caparaó;São José do Calçado;3204807;8;2;0;0;D
Sudeste;ES;Verde e das Águas;São Mateus;3204906;162;26;1.436;122.450;B
Sudeste;ES;Imigrantes;São Roque do Canaã;3204955;0;0;0;10.411;D
Sudeste;ES;Metropolitana;Serra;3205002;199;25;141;87.263;B
Sudeste;ES;Verde e das Águas;Sooretama;3205010;12;2;0;9.550;D
Sudeste;ES;Montanhas Capixabas;Vargem Alta;3205036;38;5;0;0;D
Sudeste;ES;Montanhas Capixabas;Venda Nova do Imigrante;3205069;84;9;500;4.713;C
Sudeste;ES;Metropolitana;Viana;3205101;9;2;0;4.988;D
Sudeste;ES;Pedras, Pão e Mel;Vila Pavão;3205150;0;0;0;0;E
Sudeste;ES;Pedras, Pão e Mel;Vila Valério;3205176;0;2;0;0;D
Sudeste;ES;Metropolitana;Vila Velha;3205200;225;25;5.983;130.166;B
Sudeste;ES;Metropolitana;Vitória;3205309;573;31;54.003;1.107.558;A
Sudeste;MG;Caminhos do Cerrado;Abadia dos Dourados;3100104;11;2;0;2.591;D
Sudeste;MG;Lago de Três Marias;Abaeté;3100203;16;2;0;8.415;D
Sudeste;MG;Montanhas e Fé;Abre Campo;3100302;13;3;0;14.987;D
Sudeste;MG;Serras de Minas;Acaiaca;3100401;0;0;0;0;E
Sudeste;MG;Mata Atlântica de Minas;Açucena;3100500;5;1;386;31.978;D
Sudeste;MG;Pedras Preciosas;Água Boa;3100609;2;1;0;2.624;D
Sudeste;MG;Vale do Jequitinhonha;Águas Formosas;3100906;7;3;0;2.624;D
Sudeste;MG;Trilhas do Rio Doce;Aimorés;3101102;30;4;409;28.296;D
Sudeste;MG;Terras Altas da Mantiqueira;Aiuruoca;3101201;9;4;386;21.062;D
Sudeste;MG;Terras Altas da Mantiqueira;Alagoa;3101300;0;0;69;0;D
Sudeste;MG;Malhas do Sul de Minas;Albertina;3101409;0;0;0;0;E
Sudeste;MG;Serras e Cachoeiras;Além Paraíba;3101508;23;5;0;17.687;D
Sudeste;MG;Lago de Furnas;Alfenas;3101607;135;11;1.200;42.550;C
Sudeste;MG;Trilha dos Inconfidentes;Alfredo Vasconcelos;3101631;0;0;0;0;E
Sudeste;MG;Vale do Jequitinhonha;Almenara;3101706;5;6;0;23.703;D
Sudeste;MG;Nascentes das Gerais;Alpinópolis;3101904;12;2;0;0;D
Sudeste;MG;Lago de Furnas;Alterosa;3102001;1;1;560;27.275;D
Sudeste;MG;Pico da Bandeira;Alto Caparaó;3102050;11;7;106;0;C
Sudeste;MG;Pico da Bandeira;Alto Jequitibá;3153509;5;0;0;2.383;D
Sudeste;MG;Trilhas do Rio Doce;Alvarenga;3102209;0;0;122;0;D
Sudeste;MG;Serras de Minas;Alvinópolis;3102308;5;2;0;1.697;D
Sudeste;MG;Diamantes;Alvorada de Minas;3102407;0;1;0;0;D
Sudeste;MG;Caminhos Gerais;Andradas;3102605;22;4;0;50.113;D
Sudeste;MG;Pedras Preciosas;Angelândia;3102852;0;0;0;0;E
Sudeste;MG;Trilha dos Inconfidentes;Antônio Carlos;3102902;0;0;0;0;E
Sudeste;MG;Serra do Brigadeiro;Antônio Prado de Minas;3103108;0;0;0;0;E
Sudeste;MG;Guimarães Rosa;Araçaí;3103207;0;0;0;0;E
Sudeste;MG;Alta Mogiana;Araguari;3103504;95;11;409;55.726;C
